L,gm/Id,Vgs
1.5e-07,6.84328,0.923862
1.5e-07,6.86856,0.922961
1.5e-07,6.89396,0.922061
1.5e-07,6.91948,0.921161
1.5e-07,6.94512,0.92026
1.5e-07,6.97087,0.91936
1.5e-07,6.99675,0.918459
1.5e-07,7.02274,0.917559
1.5e-07,7.04885,0.916658
1.5e-07,7.07509,0.915758
1.5e-07,7.10144,0.914857
1.5e-07,7.12791,0.913957
1.5e-07,7.15451,0.913057
1.5e-07,7.18122,0.912156
1.5e-07,7.20805,0.911256
1.5e-07,7.23501,0.910355
1.5e-07,7.26209,0.909455
1.5e-07,7.28928,0.908554
1.5e-07,7.3166,0.907654
1.5e-07,7.34405,0.906753
1.5e-07,7.37161,0.905853
1.5e-07,7.3993,0.904952
1.5e-07,7.42711,0.904052
1.5e-07,7.45504,0.903152
1.5e-07,7.48309,0.902251
1.5e-07,7.51127,0.901351
1.5e-07,7.53957,0.90045
1.5e-07,7.56799,0.89955
1.5e-07,7.59653,0.898649
1.5e-07,7.6252,0.897749
1.5e-07,7.654,0.896848
1.5e-07,7.68291,0.895948
1.5e-07,7.71195,0.895048
1.5e-07,7.74111,0.894147
1.5e-07,7.7704,0.893247
1.5e-07,7.79981,0.892346
1.5e-07,7.82935,0.891446
1.5e-07,7.859,0.890545
1.5e-07,7.88879,0.889645
1.5e-07,7.91869,0.888744
1.5e-07,7.94872,0.887844
1.5e-07,7.97888,0.886943
1.5e-07,8.00916,0.886043
1.5e-07,8.03956,0.885143
1.5e-07,8.07008,0.884242
1.5e-07,8.10073,0.883342
1.5e-07,8.13151,0.882441
1.5e-07,8.16241,0.881541
1.5e-07,8.19343,0.88064
1.5e-07,8.22457,0.87974
1.5e-07,8.25584,0.878839
1.5e-07,8.28724,0.877939
1.5e-07,8.31875,0.877039
1.5e-07,8.35039,0.876138
1.5e-07,8.38216,0.875238
1.5e-07,8.41404,0.874337
1.5e-07,8.44605,0.873437
1.5e-07,8.47819,0.872536
1.5e-07,8.51044,0.871636
1.5e-07,8.54282,0.870735
1.5e-07,8.57532,0.869835
1.5e-07,8.60794,0.868934
1.5e-07,8.64069,0.868034
1.5e-07,8.67356,0.867134
1.5e-07,8.70655,0.866233
1.5e-07,8.73966,0.865333
1.5e-07,8.77289,0.864432
1.5e-07,8.80624,0.863532
1.5e-07,8.83972,0.862631
1.5e-07,8.87331,0.861731
1.5e-07,8.90703,0.86083
1.5e-07,8.94086,0.85993
1.5e-07,8.97482,0.85903
1.5e-07,9.00889,0.858129
1.5e-07,9.04309,0.857229
1.5e-07,9.0774,0.856328
1.5e-07,9.11184,0.855428
1.5e-07,9.14639,0.854527
1.5e-07,9.18106,0.853627
1.5e-07,9.21584,0.852726
1.5e-07,9.25075,0.851826
1.5e-07,9.28577,0.850925
1.5e-07,9.32091,0.850025
1.5e-07,9.35617,0.849125
1.5e-07,9.39154,0.848224
1.5e-07,9.42702,0.847324
1.5e-07,9.46263,0.846423
1.5e-07,9.49834,0.845523
1.5e-07,9.53418,0.844622
1.5e-07,9.57012,0.843722
1.5e-07,9.60618,0.842821
1.5e-07,9.64236,0.841921
1.5e-07,9.67864,0.841021
1.5e-07,9.71504,0.84012
1.5e-07,9.75155,0.83922
1.5e-07,9.78817,0.838319
1.5e-07,9.82491,0.837419
1.5e-07,9.86175,0.836518
1.5e-07,9.89871,0.835618
1.5e-07,9.93577,0.834717
1.5e-07,9.97295,0.833817
1.5e-07,10.0102,0.832916
1.5e-07,10.0476,0.832016
1.5e-07,10.0851,0.831116
1.5e-07,10.1227,0.830215
1.5e-07,10.1604,0.829315
1.5e-07,10.1983,0.828414
1.5e-07,10.2362,0.827514
1.5e-07,10.2742,0.826613
1.5e-07,10.3123,0.825713
1.5e-07,10.3506,0.824812
1.5e-07,10.3889,0.823912
1.5e-07,10.4274,0.823012
1.5e-07,10.4659,0.822111
1.5e-07,10.5046,0.821211
1.5e-07,10.5433,0.82031
1.5e-07,10.5822,0.81941
1.5e-07,10.6211,0.818509
1.5e-07,10.6602,0.817609
1.5e-07,10.6994,0.816708
1.5e-07,10.7386,0.815808
1.5e-07,10.778,0.814907
1.5e-07,10.8174,0.814007
1.5e-07,10.857,0.813107
1.5e-07,10.8966,0.812206
1.5e-07,10.9364,0.811306
1.5e-07,10.9762,0.810405
1.5e-07,11.0161,0.809505
1.5e-07,11.0561,0.808604
1.5e-07,11.0963,0.807704
1.5e-07,11.1365,0.806803
1.5e-07,11.1768,0.805903
1.5e-07,11.2172,0.805003
1.5e-07,11.2577,0.804102
1.5e-07,11.2983,0.803202
1.5e-07,11.3389,0.802301
1.5e-07,11.3797,0.801401
1.5e-07,11.4206,0.8005
1.5e-07,11.4615,0.7996
1.5e-07,11.5025,0.798699
1.5e-07,11.5437,0.797799
1.5e-07,11.5849,0.796898
1.5e-07,11.6262,0.795998
1.5e-07,11.6676,0.795098
1.5e-07,11.709,0.794197
1.5e-07,11.7506,0.793297
1.5e-07,11.7922,0.792396
1.5e-07,11.8339,0.791496
1.5e-07,11.8758,0.790595
1.5e-07,11.9177,0.789695
1.5e-07,11.9596,0.788794
1.5e-07,12.0017,0.787894
1.5e-07,12.0438,0.786993
1.5e-07,12.0861,0.786093
1.5e-07,12.1284,0.785193
1.5e-07,12.1707,0.784292
1.5e-07,12.2132,0.783392
1.5e-07,12.2558,0.782491
1.5e-07,12.2984,0.781591
1.5e-07,12.3411,0.78069
1.5e-07,12.3839,0.77979
1.5e-07,12.4267,0.778889
1.5e-07,12.4697,0.777989
1.5e-07,12.5127,0.777089
1.5e-07,12.5558,0.776188
1.5e-07,12.5989,0.775288
1.5e-07,12.6422,0.774387
1.5e-07,12.6855,0.773487
1.5e-07,12.7289,0.772586
1.5e-07,12.7724,0.771686
1.5e-07,12.8159,0.770785
1.5e-07,12.8595,0.769885
1.5e-07,12.9032,0.768984
1.5e-07,12.947,0.768084
1.5e-07,12.9908,0.767184
1.5e-07,13.0348,0.766283
1.5e-07,13.0787,0.765383
1.5e-07,13.1228,0.764482
1.5e-07,13.1669,0.763582
1.5e-07,13.2111,0.762681
1.5e-07,13.2554,0.761781
1.5e-07,13.2997,0.76088
1.5e-07,13.3441,0.75998
1.5e-07,13.3886,0.75908
1.5e-07,13.4332,0.758179
1.5e-07,13.4778,0.757279
1.5e-07,13.5225,0.756378
1.5e-07,13.5672,0.755478
1.5e-07,13.612,0.754577
1.5e-07,13.6569,0.753677
1.5e-07,13.7019,0.752776
1.5e-07,13.7469,0.751876
1.5e-07,13.792,0.750975
1.5e-07,13.8372,0.750075
1.5e-07,13.8824,0.749175
1.5e-07,13.9277,0.748274
1.5e-07,13.973,0.747374
1.5e-07,14.0184,0.746473
1.5e-07,14.0639,0.745573
1.5e-07,14.1095,0.744672
1.5e-07,14.1551,0.743772
1.5e-07,14.2007,0.742871
1.5e-07,14.2465,0.741971
1.5e-07,14.2923,0.741071
1.5e-07,14.3381,0.74017
1.5e-07,14.3841,0.73927
1.5e-07,14.43,0.738369
1.5e-07,14.4761,0.737469
1.5e-07,14.5222,0.736568
1.5e-07,14.5684,0.735668
1.5e-07,14.6146,0.734767
1.5e-07,14.6609,0.733867
1.5e-07,14.7072,0.732966
1.5e-07,14.7536,0.732066
1.5e-07,14.8001,0.731166
1.5e-07,14.8466,0.730265
1.5e-07,14.8932,0.729365
1.5e-07,14.9398,0.728464
1.5e-07,14.9865,0.727564
1.5e-07,15.0332,0.726663
1.5e-07,15.08,0.725763
1.5e-07,15.1269,0.724862
1.5e-07,15.1738,0.723962
1.5e-07,15.2208,0.723062
1.5e-07,15.2678,0.722161
1.5e-07,15.3148,0.721261
1.5e-07,15.362,0.72036
1.5e-07,15.4091,0.71946
1.5e-07,15.4564,0.718559
1.5e-07,15.5036,0.717659
1.5e-07,15.551,0.716758
1.5e-07,15.5983,0.715858
1.5e-07,15.6457,0.714957
1.5e-07,15.6932,0.714057
1.5e-07,15.7407,0.713157
1.5e-07,15.7883,0.712256
1.5e-07,15.8359,0.711356
1.5e-07,15.8835,0.710455
1.5e-07,15.9312,0.709555
1.5e-07,15.979,0.708654
1.5e-07,16.0267,0.707754
1.5e-07,16.0746,0.706853
1.5e-07,16.1224,0.705953
1.5e-07,16.1703,0.705053
1.5e-07,16.2182,0.704152
1.5e-07,16.2662,0.703252
1.5e-07,16.3142,0.702351
1.5e-07,16.3623,0.701451
1.5e-07,16.4103,0.70055
1.5e-07,16.4585,0.69965
1.5e-07,16.5066,0.698749
1.5e-07,16.5548,0.697849
1.5e-07,16.603,0.696948
1.5e-07,16.6512,0.696048
1.5e-07,16.6995,0.695148
1.5e-07,16.7478,0.694247
1.5e-07,16.7961,0.693347
1.5e-07,16.8444,0.692446
1.5e-07,16.8928,0.691546
1.5e-07,16.9412,0.690645
1.5e-07,16.9896,0.689745
1.5e-07,17.038,0.688844
1.5e-07,17.0864,0.687944
1.5e-07,17.1349,0.687044
1.5e-07,17.1834,0.686143
1.5e-07,17.2318,0.685243
1.5e-07,17.2803,0.684342
1.5e-07,17.3288,0.683442
1.5e-07,17.3774,0.682541
1.5e-07,17.4259,0.681641
1.5e-07,17.4744,0.68074
1.5e-07,17.5229,0.67984
1.5e-07,17.5715,0.678939
1.5e-07,17.62,0.678039
1.5e-07,17.6686,0.677139
1.5e-07,17.7171,0.676238
1.5e-07,17.7656,0.675338
1.5e-07,17.8141,0.674437
1.5e-07,17.8627,0.673537
1.5e-07,17.9112,0.672636
1.5e-07,17.9597,0.671736
1.5e-07,18.0081,0.670835
1.5e-07,18.0566,0.669935
1.5e-07,18.1051,0.669035
1.5e-07,18.1535,0.668134
1.5e-07,18.2019,0.667234
1.5e-07,18.2503,0.666333
1.5e-07,18.2987,0.665433
1.5e-07,18.347,0.664532
1.5e-07,18.3953,0.663632
1.5e-07,18.4436,0.662731
1.5e-07,18.4919,0.661831
1.5e-07,18.5401,0.66093
1.5e-07,18.5883,0.66003
1.5e-07,18.6364,0.65913
1.5e-07,18.6845,0.658229
1.5e-07,18.7326,0.657329
1.5e-07,18.7806,0.656428
1.5e-07,18.8286,0.655528
1.5e-07,18.8765,0.654627
1.5e-07,18.9244,0.653727
1.5e-07,18.9722,0.652826
1.5e-07,19.0199,0.651926
1.5e-07,19.0677,0.651026
1.5e-07,19.1153,0.650125
1.5e-07,19.1629,0.649225
1.5e-07,19.2104,0.648324
1.5e-07,19.2579,0.647424
1.5e-07,19.3053,0.646523
1.5e-07,19.3526,0.645623
1.5e-07,19.3998,0.644722
1.5e-07,19.447,0.643822
1.5e-07,19.4941,0.642921
1.5e-07,19.5411,0.642021
1.5e-07,19.588,0.641121
1.5e-07,19.6349,0.64022
1.5e-07,19.6817,0.63932
1.5e-07,19.7283,0.638419
1.5e-07,19.7749,0.637519
1.5e-07,19.8214,0.636618
1.5e-07,19.8678,0.635718
1.5e-07,19.9141,0.634817
1.5e-07,19.9603,0.633917
1.5e-07,20.0064,0.633017
1.5e-07,20.0524,0.632116
1.5e-07,20.0983,0.631216
1.5e-07,20.1441,0.630315
1.5e-07,20.1898,0.629415
1.5e-07,20.2354,0.628514
1.5e-07,20.2808,0.627614
1.5e-07,20.3262,0.626713
1.5e-07,20.3714,0.625813
1.5e-07,20.4165,0.624912
1.5e-07,20.4615,0.624012
1.5e-07,20.5063,0.623112
1.5e-07,20.551,0.622211
1.5e-07,20.5956,0.621311
1.5e-07,20.6401,0.62041
1.5e-07,20.6844,0.61951
1.5e-07,20.7286,0.618609
1.5e-07,20.7727,0.617709
1.5e-07,20.8166,0.616808
1.5e-07,20.8604,0.615908
1.5e-07,20.904,0.615008
1.5e-07,20.9475,0.614107
1.5e-07,20.9908,0.613207
1.5e-07,21.034,0.612306
1.5e-07,21.0771,0.611406
1.5e-07,21.12,0.610505
1.5e-07,21.1627,0.609605
1.5e-07,21.2053,0.608704
1.5e-07,21.2477,0.607804
1.5e-07,21.29,0.606903
1.5e-07,21.3321,0.606003
1.5e-07,21.374,0.605103
1.5e-07,21.4158,0.604202
1.5e-07,21.4574,0.603302
1.5e-07,21.4989,0.602401
1.5e-07,21.5401,0.601501
1.5e-07,21.5812,0.6006
1.5e-07,21.6222,0.5997
1.5e-07,21.6629,0.598799
1.5e-07,21.7035,0.597899
1.5e-07,21.7439,0.596998
1.5e-07,21.7841,0.596098
1.5e-07,21.8242,0.595198
1.5e-07,21.864,0.594297
1.5e-07,21.9037,0.593397
1.5e-07,21.9432,0.592496
1.5e-07,21.9825,0.591596
1.5e-07,22.0216,0.590695
1.5e-07,22.0606,0.589795
1.5e-07,22.0993,0.588894
1.5e-07,22.1379,0.587994
1.5e-07,22.1762,0.587094
1.5e-07,22.2144,0.586193
1.5e-07,22.2524,0.585293
1.5e-07,22.2901,0.584392
1.5e-07,22.3277,0.583492
1.5e-07,22.3651,0.582591
1.5e-07,22.4023,0.581691
1.5e-07,22.4393,0.58079
1.5e-07,22.4761,0.57989
1.5e-07,22.5127,0.578989
1.5e-07,22.5491,0.578089
1.5e-07,22.5853,0.577189
1.5e-07,22.6213,0.576288
1.5e-07,22.6571,0.575388
1.5e-07,22.6927,0.574487
1.5e-07,22.728,0.573587
1.5e-07,22.7632,0.572686
1.5e-07,22.7982,0.571786
1.5e-07,22.8329,0.570885
1.5e-07,22.8675,0.569985
1.5e-07,22.9018,0.569085
1.5e-07,22.936,0.568184
1.5e-07,22.9699,0.567284
1.5e-07,23.0036,0.566383
1.5e-07,23.0371,0.565483
1.5e-07,23.0705,0.564582
1.5e-07,23.1035,0.563682
1.5e-07,23.1364,0.562781
1.5e-07,23.1691,0.561881
1.5e-07,23.2016,0.56098
1.5e-07,23.2338,0.56008
1.5e-07,23.2659,0.55918
1.5e-07,23.2977,0.558279
1.5e-07,23.3293,0.557379
1.5e-07,23.3607,0.556478
1.5e-07,23.3919,0.555578
1.5e-07,23.4229,0.554677
1.5e-07,23.4537,0.553777
1.5e-07,23.4843,0.552876
1.5e-07,23.5146,0.551976
1.5e-07,23.5447,0.551076
1.5e-07,23.5747,0.550175
1.5e-07,23.6044,0.549275
1.5e-07,23.6339,0.548374
1.5e-07,23.6632,0.547474
1.5e-07,23.6923,0.546573
1.5e-07,23.7212,0.545673
1.5e-07,23.7498,0.544772
1.5e-07,23.7783,0.543872
1.5e-07,23.8066,0.542971
1.5e-07,23.8346,0.542071
1.5e-07,23.8624,0.541171
1.5e-07,23.89,0.54027
1.5e-07,23.9175,0.53937
1.5e-07,23.9447,0.538469
1.5e-07,23.9717,0.537569
1.5e-07,23.9985,0.536668
1.5e-07,24.0251,0.535768
1.5e-07,24.0515,0.534867
1.5e-07,24.0776,0.533967
1.5e-07,24.1036,0.533067
1.5e-07,24.1294,0.532166
1.5e-07,24.1549,0.531266
1.5e-07,24.1803,0.530365
1.5e-07,24.2055,0.529465
1.5e-07,24.2304,0.528564
1.5e-07,24.2552,0.527664
1.5e-07,24.2798,0.526763
1.5e-07,24.3041,0.525863
1.5e-07,24.3283,0.524962
1.5e-07,24.3523,0.524062
1.5e-07,24.376,0.523162
1.5e-07,24.3996,0.522261
1.5e-07,24.423,0.521361
1.5e-07,24.4462,0.52046
1.5e-07,24.4692,0.51956
1.5e-07,24.4919,0.518659
1.5e-07,24.5146,0.517759
1.5e-07,24.537,0.516858
1.5e-07,24.5592,0.515958
1.5e-07,24.5812,0.515058
1.5e-07,24.6031,0.514157
1.5e-07,24.6247,0.513257
1.5e-07,24.6462,0.512356
1.5e-07,24.6675,0.511456
1.5e-07,24.6886,0.510555
1.5e-07,24.7095,0.509655
1.5e-07,24.7302,0.508754
1.5e-07,24.7507,0.507854
1.5e-07,24.7711,0.506953
1.5e-07,24.7913,0.506053
1.5e-07,24.8113,0.505153
1.5e-07,24.8311,0.504252
1.5e-07,24.8507,0.503352
1.5e-07,24.8702,0.502451
1.5e-07,24.8895,0.501551
1.5e-07,24.9086,0.50065
1.5e-07,24.9276,0.49975
1.5e-07,24.9463,0.498849
1.5e-07,24.9649,0.497949
1.5e-07,24.9834,0.497049
1.5e-07,25.0016,0.496148
1.5e-07,25.0197,0.495248
1.5e-07,25.0376,0.494347
1.5e-07,25.0554,0.493447
1.5e-07,25.073,0.492546
1.5e-07,25.0904,0.491646
1.5e-07,25.1077,0.490745
1.5e-07,25.1248,0.489845
1.5e-07,25.1417,0.488944
1.5e-07,25.1585,0.488044
1.5e-07,25.1751,0.487144
1.5e-07,25.1916,0.486243
1.5e-07,25.2079,0.485343
1.5e-07,25.2241,0.484442
1.5e-07,25.24,0.483542
1.5e-07,25.2559,0.482641
1.5e-07,25.2716,0.481741
1.5e-07,25.2871,0.48084
1.5e-07,25.3025,0.47994
1.5e-07,25.3177,0.47904
1.5e-07,25.3328,0.478139
1.5e-07,25.3478,0.477239
1.5e-07,25.3626,0.476338
1.5e-07,25.3772,0.475438
1.5e-07,25.3917,0.474537
1.5e-07,25.4061,0.473637
1.5e-07,25.4203,0.472736
1.5e-07,25.4344,0.471836
1.5e-07,25.4483,0.470935
1.5e-07,25.4621,0.470035
1.5e-07,25.4758,0.469135
1.5e-07,25.4893,0.468234
1.5e-07,25.5027,0.467334
1.5e-07,25.516,0.466433
1.5e-07,25.5291,0.465533
1.5e-07,25.5421,0.464632
1.5e-07,25.555,0.463732
1.5e-07,25.5677,0.462831
1.5e-07,25.5803,0.461931
1.5e-07,25.5928,0.461031
1.5e-07,25.6052,0.46013
1.5e-07,25.6174,0.45923
1.5e-07,25.6295,0.458329
1.5e-07,25.6415,0.457429
1.5e-07,25.6533,0.456528
1.5e-07,25.665,0.455628
1.5e-07,25.6767,0.454727
1.5e-07,25.6881,0.453827
1.5e-07,25.6995,0.452926
1.5e-07,25.7108,0.452026
1.5e-07,25.7219,0.451126
1.5e-07,25.7329,0.450225
1.5e-07,25.7438,0.449325
1.5e-07,25.7546,0.448424
1.5e-07,25.7653,0.447524
1.5e-07,25.7759,0.446623
1.5e-07,25.7864,0.445723
1.5e-07,25.7967,0.444822
1.5e-07,25.807,0.443922
1.5e-07,25.8171,0.443022
1.5e-07,25.8271,0.442121
1.5e-07,25.837,0.441221
1.5e-07,25.8469,0.44032
1.5e-07,25.8566,0.43942
1.5e-07,25.8662,0.438519
1.5e-07,25.8757,0.437619
1.5e-07,25.8851,0.436718
1.5e-07,25.8944,0.435818
1.5e-07,25.9036,0.434917
1.5e-07,25.9127,0.434017
1.5e-07,25.9217,0.433117
1.5e-07,25.9307,0.432216
1.5e-07,25.9395,0.431316
1.5e-07,25.9482,0.430415
1.5e-07,25.9569,0.429515
1.5e-07,25.9654,0.428614
1.5e-07,25.9738,0.427714
1.5e-07,25.9822,0.426813
1.5e-07,25.9905,0.425913
1.5e-07,25.9987,0.425013
1.5e-07,26.0067,0.424112
1.5e-07,26.0147,0.423212
1.5e-07,26.0227,0.422311
1.5e-07,26.0305,0.421411
1.5e-07,26.0382,0.42051
1.5e-07,26.0459,0.41961
1.5e-07,26.0535,0.418709
1.5e-07,26.061,0.417809
1.5e-07,26.0684,0.416908
1.5e-07,26.0757,0.416008
1.5e-07,26.083,0.415108
1.5e-07,26.0901,0.414207
1.5e-07,26.0972,0.413307
1.5e-07,26.1043,0.412406
1.5e-07,26.1112,0.411506
1.5e-07,26.1181,0.410605
1.5e-07,26.1248,0.409705
1.5e-07,26.1316,0.408804
1.5e-07,26.1382,0.407904
1.5e-07,26.1448,0.407004
1.5e-07,26.1513,0.406103
1.5e-07,26.1577,0.405203
1.5e-07,26.164,0.404302
1.5e-07,26.1703,0.403402
1.5e-07,26.1765,0.402501
1.5e-07,26.1827,0.401601
1.5e-07,26.1887,0.4007
1.5e-07,26.1947,0.3998
1.5e-07,26.2007,0.398899
1.5e-07,26.2066,0.397999
1.5e-07,26.2124,0.397099
1.5e-07,26.2181,0.396198
1.5e-07,26.2238,0.395298
1.5e-07,26.2294,0.394397
1.5e-07,26.235,0.393497
1.5e-07,26.2404,0.392596
1.5e-07,26.2459,0.391696
1.5e-07,26.2512,0.390795
1.5e-07,26.2565,0.389895
1.5e-07,26.2618,0.388994
1.5e-07,26.267,0.388094
1.5e-07,26.2721,0.387194
1.5e-07,26.2772,0.386293
1.5e-07,26.2822,0.385393
1.5e-07,26.2872,0.384492
1.5e-07,26.2921,0.383592
1.5e-07,26.2969,0.382691
1.5e-07,26.3017,0.381791
1.5e-07,26.3065,0.38089
1.5e-07,26.3111,0.37999
1.5e-07,26.3158,0.37909
1.5e-07,26.3204,0.378189
1.5e-07,26.3249,0.377289
1.5e-07,26.3294,0.376388
1.5e-07,26.3338,0.375488
1.5e-07,26.3382,0.374587
1.5e-07,26.3425,0.373687
1.5e-07,26.3468,0.372786
1.5e-07,26.351,0.371886
1.5e-07,26.3552,0.370985
1.5e-07,26.3593,0.370085
1.5e-07,26.3634,0.369185
1.5e-07,26.3674,0.368284
1.5e-07,26.3714,0.367384
1.5e-07,26.3754,0.366483
1.5e-07,26.3793,0.365583
1.5e-07,26.3831,0.364682
1.5e-07,26.3869,0.363782
1.5e-07,26.3907,0.362881
1.5e-07,26.3944,0.361981
1.5e-07,26.3981,0.361081
1.5e-07,26.4018,0.36018
1.5e-07,26.4054,0.35928
1.5e-07,26.4089,0.358379
1.5e-07,26.4125,0.357479
1.5e-07,26.4159,0.356578
1.5e-07,26.4194,0.355678
1.5e-07,26.4228,0.354777
1.5e-07,26.4261,0.353877
1.5e-07,26.4294,0.352976
1.5e-07,26.4327,0.352076
1.5e-07,26.436,0.351176
1.5e-07,26.4392,0.350275
1.5e-07,26.4424,0.349375
1.5e-07,26.4455,0.348474
1.5e-07,26.4486,0.347574
1.5e-07,26.4517,0.346673
1.5e-07,26.4547,0.345773
1.5e-07,26.4577,0.344872
1.5e-07,26.4606,0.343972
1.5e-07,26.4636,0.343072
1.5e-07,26.4664,0.342171
1.5e-07,26.4693,0.341271
1.5e-07,26.4721,0.34037
1.5e-07,26.4749,0.33947
1.5e-07,26.4777,0.338569
1.5e-07,26.4804,0.337669
1.5e-07,26.4831,0.336768
1.5e-07,26.4858,0.335868
1.5e-07,26.4884,0.334967
1.5e-07,26.491,0.334067
1.5e-07,26.4936,0.333167
1.5e-07,26.4961,0.332266
1.5e-07,26.4986,0.331366
1.5e-07,26.5011,0.330465
1.5e-07,26.5035,0.329565
1.5e-07,26.506,0.328664
1.5e-07,26.5084,0.327764
1.5e-07,26.5107,0.326863
1.5e-07,26.5131,0.325963
1.5e-07,26.5154,0.325063
1.5e-07,26.5177,0.324162
1.5e-07,26.5199,0.323262
1.5e-07,26.5222,0.322361
1.5e-07,26.5244,0.321461
1.5e-07,26.5266,0.32056
1.5e-07,26.5287,0.31966
1.5e-07,26.5309,0.318759
1.5e-07,26.533,0.317859
1.5e-07,26.5351,0.316958
1.5e-07,26.5371,0.316058
1.5e-07,26.5391,0.315158
1.5e-07,26.5412,0.314257
1.5e-07,26.5431,0.313357
1.5e-07,26.5451,0.312456
1.5e-07,26.547,0.311556
1.5e-07,26.549,0.310655
1.5e-07,26.5509,0.309755
1.5e-07,26.5527,0.308854
1.5e-07,26.5546,0.307954
1.5e-07,26.5564,0.307054
1.5e-07,26.5582,0.306153
1.5e-07,26.56,0.305253
1.5e-07,26.5618,0.304352
1.5e-07,26.5635,0.303452
1.5e-07,26.5652,0.302551
1.5e-07,26.5669,0.301651
1.5e-07,26.5686,0.30075
1.5e-07,26.5703,0.29985
1.5e-07,26.5719,0.298949
1.5e-07,26.5736,0.298049
1.5e-07,26.5752,0.297149
1.5e-07,26.5768,0.296248
1.5e-07,26.5783,0.295348
1.5e-07,26.5799,0.294447
1.5e-07,26.5814,0.293547
1.5e-07,26.5829,0.292646
1.5e-07,26.5844,0.291746
1.5e-07,26.5859,0.290845
1.5e-07,26.5874,0.289945
1.5e-07,26.5888,0.289045
1.5e-07,26.5902,0.288144
1.5e-07,26.5916,0.287244
1.5e-07,26.593,0.286343
1.5e-07,26.5944,0.285443
1.5e-07,26.5958,0.284542
1.5e-07,26.5971,0.283642
1.5e-07,26.5984,0.282741
1.5e-07,26.5998,0.281841
1.5e-07,26.6011,0.28094
1.5e-07,26.6023,0.28004
1.5e-07,26.6036,0.27914
1.5e-07,26.6049,0.278239
1.5e-07,26.6061,0.277339
1.5e-07,26.6073,0.276438
1.5e-07,26.6085,0.275538
1.5e-07,26.6097,0.274637
1.5e-07,26.6109,0.273737
1.5e-07,26.6121,0.272836
1.5e-07,26.6132,0.271936
1.5e-07,26.6143,0.271036
1.5e-07,26.6155,0.270135
1.5e-07,26.6166,0.269235
1.5e-07,26.6177,0.268334
1.5e-07,26.6188,0.267434
1.5e-07,26.6198,0.266533
1.5e-07,26.6209,0.265633
1.5e-07,26.6219,0.264732
1.5e-07,26.623,0.263832
1.5e-07,26.624,0.262931
1.5e-07,26.625,0.262031
1.5e-07,26.626,0.261131
1.5e-07,26.627,0.26023
1.5e-07,26.6279,0.25933
1.5e-07,26.6289,0.258429
1.5e-07,26.6299,0.257529
1.5e-07,26.6308,0.256628
1.5e-07,26.6317,0.255728
1.5e-07,26.6326,0.254827
1.5e-07,26.6335,0.253927
1.5e-07,26.6344,0.253027
1.5e-07,26.6353,0.252126
1.5e-07,26.6362,0.251226
1.5e-07,26.637,0.250325
1.5e-07,26.6379,0.249425
1.5e-07,26.6387,0.248524
1.5e-07,26.6396,0.247624
1.5e-07,26.6404,0.246723
1.5e-07,26.6412,0.245823
1.5e-07,26.642,0.244922
1.5e-07,26.6428,0.244022
1.5e-07,26.6436,0.243122
1.5e-07,26.6443,0.242221
1.5e-07,26.6451,0.241321
1.5e-07,26.6459,0.24042
1.5e-07,26.6466,0.23952
1.5e-07,26.6473,0.238619
1.5e-07,26.6481,0.237719
1.5e-07,26.6488,0.236818
1.5e-07,26.6495,0.235918
1.5e-07,26.6502,0.235018
1.5e-07,26.6509,0.234117
1.5e-07,26.6515,0.233217
1.5e-07,26.6522,0.232316
1.5e-07,26.6529,0.231416
1.5e-07,26.6535,0.230515
1.5e-07,26.6542,0.229615
1.5e-07,26.6548,0.228714
1.5e-07,26.6555,0.227814
1.5e-07,26.6561,0.226913
1.5e-07,26.6567,0.226013
1.5e-07,26.6573,0.225113
1.5e-07,26.6579,0.224212
1.5e-07,26.6585,0.223312
1.5e-07,26.6591,0.222411
1.5e-07,26.6597,0.221511
1.5e-07,26.6602,0.22061
1.5e-07,26.6608,0.21971
1.5e-07,26.6613,0.218809
1.5e-07,26.6619,0.217909
1.5e-07,26.6624,0.217009
1.5e-07,26.663,0.216108
1.5e-07,26.6635,0.215208
1.5e-07,26.664,0.214307
1.5e-07,26.6645,0.213407
1.5e-07,26.665,0.212506
1.5e-07,26.6655,0.211606
1.5e-07,26.666,0.210705
1.5e-07,26.6665,0.209805
1.5e-07,26.667,0.208904
1.5e-07,26.6675,0.208004
1.5e-07,26.6679,0.207104
1.5e-07,26.6684,0.206203
1.5e-07,26.6688,0.205303
1.5e-07,26.6693,0.204402
1.5e-07,26.6697,0.203502
1.5e-07,26.6702,0.202601
1.5e-07,26.6706,0.201701
1.5e-07,26.671,0.2008
1.5e-07,26.6714,0.1999
1.5e-07,26.6718,0.198999
1.5e-07,26.6722,0.198099
1.5e-07,26.6726,0.197199
1.5e-07,26.673,0.196298
1.5e-07,26.6734,0.195398
1.5e-07,26.6738,0.194497
1.5e-07,26.6742,0.193597
1.5e-07,26.6746,0.192696
1.5e-07,26.6749,0.191796
1.5e-07,26.6753,0.190895
1.5e-07,26.6756,0.189995
1.5e-07,26.676,0.189095
1.5e-07,26.6763,0.188194
1.5e-07,26.6767,0.187294
1.5e-07,26.677,0.186393
1.5e-07,26.6773,0.185493
1.5e-07,26.6776,0.184592
1.5e-07,26.6779,0.183692
1.5e-07,26.6783,0.182791
1.5e-07,26.6786,0.181891
1.5e-07,26.6789,0.18099
